win,lose,probability
Cleveland Cavaliers,Orlando Magic,0.9150205267352396
Dallas Mavericks,New Orleans Pelicans,0.6212692028376045
Golden State Warriors,Denver Nuggets,0.951673993127599
Indiana Pacers,Detroit Pistons,0.623173524001643
Los Angeles Clippers,Philadelphia 76ers,0.9474120475197528
Milwaukee Bucks,Minnesota Timberwolves,0.8402148513902821
Phoenix Suns,Sacramento Kings,0.6398954485651598
San Antonio Spurs,Houston Rockets,0.6567593845188497
Memphis Grizzlies,Utah Jazz,0.6122859875290206
Portland Trail Blazers,Denver Nuggets,0.767708699263476
Phoenix Suns,Los Angeles Lakers,0.7900221516537177
Atlanta Hawks,New York Knicks,0.931085192005934
Chicago Bulls,Toronto Raptors,0.5409963147704291
Washington Wizards,Miami Heat,0.6857513878756684
Boston Celtics,Brooklyn Nets,0.5265205593818474
Cleveland Cavaliers,Toronto Raptors,0.748324573842846
Detroit Pistons,Orlando Magic,0.6547660578570529
Golden State Warriors,Charlotte Hornets,0.9478350947382872
Indiana Pacers,Miami Heat,0.5571226023225354
San Antonio Spurs,Milwaukee Bucks,0.7246017142300188
Oklahoma City Thunder,Sacramento Kings,0.7679522510945201
Minnesota Timberwolves,Philadelphia 76ers,0.5409115943936407
Memphis Grizzlies,Portland Trail Blazers,0.5260989842599993
Houston Rockets,Utah Jazz,0.6357972549964663
Atlanta Hawks,New York Knicks,0.9354499801196265
Chicago Bulls,Milwaukee Bucks,0.6765903238742856
Dallas Mavericks,Sacramento Kings,0.7924439038878153
Golden State Warriors,Los Angeles Lakers,0.9578124977566467
Boston Celtics,Detroit Pistons,0.6367562701410107
Toronto Raptors,Brooklyn Nets,0.5922661794241268
Miami Heat,New York Knicks,0.7704952761797218
Denver Nuggets,Minnesota Timberwolves,0.7527017180897572
Dallas Mavericks,New Orleans Pelicans,0.5168710782952861
Memphis Grizzlies,Oklahoma City Thunder,0.534586093694425
Indiana Pacers,Orlando Magic,0.7594248556593044
Phoenix Suns,Charlotte Hornets,0.6032844460708278
Los Angeles Clippers,Portland Trail Blazers,0.6026552245457639
San Antonio Spurs,Utah Jazz,0.8074466674929264
Cleveland Cavaliers,Washington Wizards,0.6187798263699826
Chicago Bulls,Boston Celtics,0.650984364011513
Houston Rockets,Utah Jazz,0.8023149528145508
Atlanta Hawks,Philadelphia 76ers,0.9226026394522854
Sacramento Kings,Los Angeles Lakers,0.5928583063459236
Brooklyn Nets,Orlando Magic,0.7137155551405646
Oklahoma City Thunder,Los Angeles Lakers,0.8638194098715208
Memphis Grizzlies,Denver Nuggets,0.8507737009364129
Dallas Mavericks,Milwaukee Bucks,0.6104872101958218
Cleveland Cavaliers,Minnesota Timberwolves,0.9305595111525847
New Orleans Pelicans,Indiana Pacers,0.6002265034105738
Phoenix Suns,Miami Heat,0.5700640270255523
Golden State Warriors,Portland Trail Blazers,0.7383646378597929
San Antonio Spurs,New York Knicks,0.9462966807122025
Washington Wizards,Toronto Raptors,0.5172878688027611
Atlanta Hawks,Chicago Bulls,0.668949316061407
Brooklyn Nets,Detroit Pistons,0.5182073085408847
Los Angeles Clippers,Charlotte Hornets,0.8794480445651235
Washington Wizards,Orlando Magic,0.796966947962401
Toronto Raptors,Philadelphia 76ers,0.8719881667701848
Golden State Warriors,Sacramento Kings,0.9146967052777526
Utah Jazz,Miami Heat,0.6486482100247629
Charlotte Hornets,Denver Nuggets,0.5240349540584475
Houston Rockets,Indiana Pacers,0.8015167839673599
Los Angeles Clippers,New Orleans Pelicans,0.7808611079868145
Utah Jazz,Los Angeles Lakers,0.818341715477354
Memphis Grizzlies,Boston Celtics,0.7463333408782987
Dallas Mavericks,Minnesota Timberwolves,0.8998185600361239
Milwaukee Bucks,New York Knicks,0.8404995933138624
Cleveland Cavaliers,Philadelphia 76ers,0.9221701432653748
Portland Trail Blazers,Oklahoma City Thunder,0.5591369502710044
San Antonio Spurs,Brooklyn Nets,0.7397809780935942
Chicago Bulls,Washington Wizards,0.6127215851741995
Golden State Warriors,Miami Heat,0.9406273686210227
Cleveland Cavaliers,Dallas Mavericks,0.5474317195010585
San Antonio Spurs,Detroit Pistons,0.7888943005838693
Indiana Pacers,Phoenix Suns,0.5902351016301361
New Orleans Pelicans,Los Angeles Lakers,0.8453993924264901
Memphis Grizzlies,Houston Rockets,0.5873137808837322
Chicago Bulls,Milwaukee Bucks,0.6236312619854889
Oklahoma City Thunder,Minnesota Timberwolves,0.8868032561743129
Boston Celtics,New York Knicks,0.855292268974678
Boston Celtics,Indiana Pacers,0.5592433035099412
Brooklyn Nets,New York Knicks,0.8002302118608986
Atlanta Hawks,Charlotte Hornets,0.8252862919238825
Golden State Warriors,Denver Nuggets,0.9034622311462022
Houston Rockets,Minnesota Timberwolves,0.9442739347577921
Los Angeles Clippers,Miami Heat,0.8641455096607781
Oklahoma City Thunder,Dallas Mavericks,0.5167115093974793
Portland Trail Blazers,Utah Jazz,0.6410419521973217
New Orleans Pelicans,Sacramento Kings,0.7208769133349976
Washington Wizards,Milwaukee Bucks,0.6109045287097462
Golden State Warriors,Los Angeles Lakers,0.9709105332740026
Memphis Grizzlies,Detroit Pistons,0.8108719789186379
Toronto Raptors,Orlando Magic,0.813057694851203
Chicago Bulls,Philadelphia 76ers,0.8935691438714448
San Antonio Spurs,Cleveland Cavaliers,0.6351684364941131
Utah Jazz,Sacramento Kings,0.7064944021344017
Boston Celtics,Phoenix Suns,0.6042511366369163
Portland Trail Blazers,Brooklyn Nets,0.6512043441976083
Chicago Bulls,Dallas Mavericks,0.5505178974057178
Miami Heat,Denver Nuggets,0.5580546964850739
Houston Rockets,Cleveland Cavaliers,0.6275631355345284
Washington Wizards,Indiana Pacers,0.5095230085168891
Atlanta Hawks,Milwaukee Bucks,0.7017212285302982
New Orleans Pelicans,Charlotte Hornets,0.7179153316229473
Oklahoma City Thunder,Minnesota Timberwolves,0.878142525774197
Atlanta Hawks,Brooklyn Nets,0.8155425654776228
Milwaukee Bucks,Charlotte Hornets,0.6481807308411152
Golden State Warriors,Detroit Pistons,0.8742050718223704
Los Angeles Clippers,Sacramento Kings,0.8923979819147007
Memphis Grizzlies,New York Knicks,0.9291079736424472
Portland Trail Blazers,Philadelphia 76ers,0.8974906597957868
Utah Jazz,Los Angeles Lakers,0.7954746474284939
Washington Wizards,Boston Celtics,0.5833008915671215
Indiana Pacers,Denver Nuggets,0.6511162395254834
Houston Rockets,Los Angeles Lakers,0.9080262815316335
Phoenix Suns,Minnesota Timberwolves,0.8229076792759258
Oklahoma City Thunder,Miami Heat,0.7173730919423417
San Antonio Spurs,Dallas Mavericks,0.7220313375302571
Atlanta Hawks,Orlando Magic,0.9001913110454843
Utah Jazz,Charlotte Hornets,0.6609411107714036
Golden State Warriors,Cleveland Cavaliers,0.5503737529616546
Dallas Mavericks,Boston Celtics,0.6525828977958077
Chicago Bulls,Detroit Pistons,0.7017948658937305
Los Angeles Clippers,Houston Rockets,0.6637130757772547
Memphis Grizzlies,New Orleans Pelicans,0.7198420042304233
Philadelphia 76ers,New York Knicks,0.572398796667629
Toronto Raptors,Brooklyn Nets,0.6499100504758114
Portland Trail Blazers,Washington Wizards,0.5453293458776934
Oklahoma City Thunder,Denver Nuggets,0.7233527616639206
Milwaukee Bucks,Miami Heat,0.5419085926069567
New Orleans Pelicans,Minnesota Timberwolves,0.8630168045198515
Indiana Pacers,Phoenix Suns,0.5271149077746211
Cleveland Cavaliers,Brooklyn Nets,0.7164445332615588
Golden State Warriors,Chicago Bulls,0.7182238392792082
Dallas Mavericks,Minnesota Timberwolves,0.8926301078336625
Houston Rockets,Detroit Pistons,0.8480029082799821
Sacramento Kings,Los Angeles Lakers,0.7014438563660061
Utah Jazz,New York Knicks,0.8479212098427542
Oklahoma City Thunder,Charlotte Hornets,0.744316359609314
Orlando Magic,Philadelphia 76ers,0.5700952828146809
Atlanta Hawks,Portland Trail Blazers,0.5757135347096244
Toronto Raptors,Boston Celtics,0.5773442077515473
Washington Wizards,Miami Heat,0.6857513878756684
Cleveland Cavaliers,Los Angeles Clippers,0.6031874892399349
Memphis Grizzlies,Denver Nuggets,0.7863906648793727
New Orleans Pelicans,Detroit Pistons,0.6747241325522826
San Antonio Spurs,Phoenix Suns,0.7503590583562914
Atlanta Hawks,Sacramento Kings,0.8375478371998175
Chicago Bulls,Boston Celtics,0.5723526873183363
Utah Jazz,Brooklyn Nets,0.5119586386106794
Dallas Mavericks,Oklahoma City Thunder,0.5857736959964809
Golden State Warriors,Indiana Pacers,0.9146698375761195
Houston Rockets,Milwaukee Bucks,0.8111140263985203
San Antonio Spurs,Los Angeles Lakers,0.9242916673173693
Los Angeles Clippers,New York Knicks,0.9378954522575241
Charlotte Hornets,Orlando Magic,0.6506263369307138
Toronto Raptors,Miami Heat,0.6804569339165378
Charlotte Hornets,New York Knicks,0.6831068302608889
Cleveland Cavaliers,Chicago Bulls,0.7069509958709659
Detroit Pistons,Denver Nuggets,0.5746204902319031
Memphis Grizzlies,Minnesota Timberwolves,0.9168766124776783
New Orleans Pelicans,Milwaukee Bucks,0.6148801335540073
Atlanta Hawks,Phoenix Suns,0.7288176504064585
Portland Trail Blazers,Los Angeles Lakers,0.8469254500475145
Indiana Pacers,Sacramento Kings,0.6813599982227693
Oklahoma City Thunder,Brooklyn Nets,0.5963002497980419
Houston Rockets,Dallas Mavericks,0.7154255159585491
Boston Celtics,Philadelphia 76ers,0.8390927902705434
Los Angeles Clippers,Toronto Raptors,0.6516299499616993
Chicago Bulls,Miami Heat,0.7440947003481547
Cleveland Cavaliers,Minnesota Timberwolves,0.9450251965693859
Atlanta Hawks,Denver Nuggets,0.8181725850894723
Golden State Warriors,San Antonio Spurs,0.799002744606072
Memphis Grizzlies,Orlando Magic,0.890789584935557
Houston Rockets,New Orleans Pelicans,0.5922281415520243
Charlotte Hornets,Sacramento Kings,0.5578136247306802
Utah Jazz,Detroit Pistons,0.6331246854555097
Washington Wizards,Boston Celtics,0.5833008915671215
Brooklyn Nets,Miami Heat,0.5836584651111932
Los Angeles Clippers,Indiana Pacers,0.6924474997974535
Dallas Mavericks,Los Angeles Lakers,0.8791171541551581
Milwaukee Bucks,Orlando Magic,0.7292706551468685
Oklahoma City Thunder,New York Knicks,0.8870161401404013
Phoenix Suns,Philadelphia 76ers,0.8042483797362724
Portland Trail Blazers,Sacramento Kings,0.7739689098514666
Toronto Raptors,Washington Wizards,0.5367531932878877
Atlanta Hawks,Los Angeles Clippers,0.560102849227104
Boston Celtics,Denver Nuggets,0.6997923218793053
Cleveland Cavaliers,Phoenix Suns,0.8313588081406696
Detroit Pistons,Philadelphia 76ers,0.7512812703183462
Golden State Warriors,Dallas Mavericks,0.8696781757309735
Oklahoma City Thunder,Minnesota Timberwolves,0.8868032561743129
San Antonio Spurs,Houston Rockets,0.6567593845188497
Utah Jazz,Charlotte Hornets,0.6792134375836436
Atlanta Hawks,Indiana Pacers,0.6682425453320973
Chicago Bulls,Los Angeles Lakers,0.8849053223732394
Memphis Grizzlies,Milwaukee Bucks,0.7674429346187362
New Orleans Pelicans,Sacramento Kings,0.7431495904759309
Toronto Raptors,New York Knicks,0.8588530406716388
Washington Wizards,Denver Nuggets,0.7306395295836239
Boston Celtics,Orlando Magic,0.7693170096087831
Dallas Mavericks,Brooklyn Nets,0.718528753931279
Cleveland Cavaliers,Detroit Pistons,0.7685845454530014
Los Angeles Clippers,Los Angeles Lakers,0.9305585643169433
Milwaukee Bucks,Miami Heat,0.6023428948942356
Phoenix Suns,New York Knicks,0.823216773889076
Houston Rockets,Oklahoma City Thunder,0.5594186957102705
Portland Trail Blazers,Charlotte Hornets,0.7507469526251075
Utah Jazz,Minnesota Timberwolves,0.8397798498657649
Cleveland Cavaliers,San Antonio Spurs,0.6030542748886881
Houston Rockets,Washington Wizards,0.7645674580034688
Indiana Pacers,Denver Nuggets,0.6874095514458554
Memphis Grizzlies,Sacramento Kings,0.8567382754137588
New Orleans Pelicans,Brooklyn Nets,0.6592286825266294
Golden State Warriors,Philadelphia 76ers,0.9612286452190484
Toronto Raptors,Detroit Pistons,0.6656143006096812
Dallas Mavericks,Phoenix Suns,0.704505099701811
Los Angeles Clippers,Chicago Bulls,0.7170610988535391
Charlotte Hornets,Los Angeles Lakers,0.7275924930278713
Atlanta Hawks,Miami Heat,0.7520467561478308
Golden State Warriors,New York Knicks,0.965635565747422
Boston Celtics,Orlando Magic,0.7690300304277824
Portland Trail Blazers,Minnesota Timberwolves,0.8817420760429399
Atlanta Hawks,Dallas Mavericks,0.6811509364371165
Brooklyn Nets,Detroit Pistons,0.5671795277976034
Toronto Raptors,Denver Nuggets,0.7199921205305779
Cleveland Cavaliers,Indiana Pacers,0.6669018574230539
Memphis Grizzlies,New Orleans Pelicans,0.5678161345283946
Oklahoma City Thunder,Washington Wizards,0.5800245837796021
Milwaukee Bucks,Sacramento Kings,0.66786955928628
San Antonio Spurs,Orlando Magic,0.916433450650047
Chicago Bulls,Utah Jazz,0.5761831457394919
Houston Rockets,Miami Heat,0.8564951590372416
Minnesota Timberwolves,Los Angeles Lakers,0.5189934717479812
Boston Celtics,New York Knicks,0.855292268974678
Toronto Raptors,Phoenix Suns,0.6056442355229661
Portland Trail Blazers,Milwaukee Bucks,0.6539230100670261
Boston Celtics,Detroit Pistons,0.6367562701410107
Indiana Pacers,Brooklyn Nets,0.513214036095214
Cleveland Cavaliers,Charlotte Hornets,0.8244134870864914
Dallas Mavericks,Miami Heat,0.7454335427505315
Los Angeles Clippers,Minnesota Timberwolves,0.9475314008279635
Oklahoma City Thunder,Orlando Magic,0.8186394811171916
Atlanta Hawks,Philadelphia 76ers,0.9226026394522854
Chicago Bulls,Sacramento Kings,0.7840755890134458
San Antonio Spurs,New Orleans Pelicans,0.775510461502297
Utah Jazz,Denver Nuggets,0.6964905593670232
Golden State Warriors,Washington Wizards,0.7725380710807206
Detroit Pistons,New York Knicks,0.7529282045053769
New Orleans Pelicans,Los Angeles Lakers,0.8237889545445493
Houston Rockets,Phoenix Suns,0.708510147962135
Portland Trail Blazers,Toronto Raptors,0.5632570915783172
Atlanta Hawks,Indiana Pacers,0.7743405899922674
Brooklyn Nets,Sacramento Kings,0.6463711801562378
Miami Heat,Charlotte Hornets,0.5699965774700004
Cleveland Cavaliers,Boston Celtics,0.7952482812355172
San Antonio Spurs,Dallas Mavericks,0.5764547560318942
Chicago Bulls,Denver Nuggets,0.7601491803403446
Memphis Grizzlies,New York Knicks,0.9170382298981494
Los Angeles Clippers,Orlando Magic,0.8948185870700812
Utah Jazz,Milwaukee Bucks,0.5704991055233315
Washington Wizards,Philadelphia 76ers,0.8607365480255214
Washington Wizards,Charlotte Hornets,0.7089791597200681
Cleveland Cavaliers,New Orleans Pelicans,0.772306838104068
Golden State Warriors,Oklahoma City Thunder,0.8844058506075406
Houston Rockets,Portland Trail Blazers,0.6951552511468427
Indiana Pacers,Detroit Pistons,0.623173524001643
Memphis Grizzlies,Dallas Mavericks,0.658933653382198
Chicago Bulls,Minnesota Timberwolves,0.9047229221050698
Brooklyn Nets,Philadelphia 76ers,0.7932667290966406
Utah Jazz,Phoenix Suns,0.5258622398955825
San Antonio Spurs,Los Angeles Lakers,0.9285284847572028
Boston Celtics,Sacramento Kings,0.7097326915000848
Los Angeles Clippers,Miami Heat,0.7722215182215932
Denver Nuggets,New York Knicks,0.7530965836645251
Atlanta Hawks,Orlando Magic,0.8838694969033646
Atlanta Hawks,Orlando Magic,0.9001913110454843
Brooklyn Nets,Denver Nuggets,0.6353757177168524
Chicago Bulls,Charlotte Hornets,0.7688917352207829
Cleveland Cavaliers,Sacramento Kings,0.8875707628200182
Toronto Raptors,Detroit Pistons,0.656285490403703
Indiana Pacers,Los Angeles Lakers,0.7884557200962696
Memphis Grizzlies,Portland Trail Blazers,0.6366829498861786
New Orleans Pelicans,Minnesota Timberwolves,0.8710279099564227
Los Angeles Clippers,Philadelphia 76ers,0.9301883061041516
Oklahoma City Thunder,Phoenix Suns,0.6096331849957554
Dallas Mavericks,Utah Jazz,0.6656888683580056
Golden State Warriors,Houston Rockets,0.8309594151648535
San Antonio Spurs,Miami Heat,0.7723193944429676
Boston Celtics,Milwaukee Bucks,0.5071882977660801
Washington Wizards,New York Knicks,0.8744981071771103
Los Angeles Clippers,Boston Celtics,0.6799003526284861
Memphis Grizzlies,Brooklyn Nets,0.6752931163099659
Atlanta Hawks,Chicago Bulls,0.5506713569797357
Cleveland Cavaliers,Los Angeles Lakers,0.9273038389022177
Detroit Pistons,Denver Nuggets,0.5700134803193553
Indiana Pacers,Charlotte Hornets,0.6698605257274419
Toronto Raptors,Minnesota Timberwolves,0.8851128128377981
New Orleans Pelicans,Utah Jazz,0.6014316124640053
San Antonio Spurs,Orlando Magic,0.8948709551888144
Sacramento Kings,Philadelphia 76ers,0.7195408980948462
Golden State Warriors,Phoenix Suns,0.8482468817386747
Houston Rockets,Portland Trail Blazers,0.5510040881054805
Washington Wizards,Milwaukee Bucks,0.5481892746590087
Oklahoma City Thunder,New Orleans Pelicans,0.5871032535593069
Cleveland Cavaliers,Chicago Bulls,0.7069509958709659
Los Angeles Clippers,San Antonio Spurs,0.6147957084134976
Washington Wizards,Utah Jazz,0.5974080765379518
Atlanta Hawks,Miami Heat,0.8352997537391968
Brooklyn Nets,New York Knicks,0.8002302118608986
Chicago Bulls,Toronto Raptors,0.5881224766430271
San Antonio Spurs,Los Angeles Lakers,0.9242916673173693
Memphis Grizzlies,Minnesota Timberwolves,0.928682930488946
Milwaukee Bucks,Charlotte Hornets,0.6346675762108881
New Orleans Pelicans,Philadelphia 76ers,0.8627330519403135
Oklahoma City Thunder,Indiana Pacers,0.6319961375330606
Dallas Mavericks,Orlando Magic,0.8352700734716136
Houston Rockets,Phoenix Suns,0.708510147962135
Golden State Warriors,Portland Trail Blazers,0.7383646378597929
Denver Nuggets,Sacramento Kings,0.5378801152542578
Utah Jazz,Boston Celtics,0.5421771785037472
Washington Wizards,Detroit Pistons,0.6710357881171837
Atlanta Hawks,Milwaukee Bucks,0.7848992333004522
Golden State Warriors,Los Angeles Clippers,0.5381438326003047
Washington Wizards,Miami Heat,0.610022759524449
New York Knicks,Minnesota Timberwolves,0.5697151422444555
Brooklyn Nets,Charlotte Hornets,0.6165350504577445
Chicago Bulls,Los Angeles Lakers,0.85966439559228
Dallas Mavericks,Philadelphia 76ers,0.8924000493826373
Boston Celtics,Denver Nuggets,0.6631275119795188
New Orleans Pelicans,Detroit Pistons,0.6260008129763366
Cleveland Cavaliers,Oklahoma City Thunder,0.5825462381590811
Indiana Pacers,Orlando Magic,0.7594248556593044
San Antonio Spurs,Phoenix Suns,0.7503590583562914
Portland Trail Blazers,Utah Jazz,0.6410419521973217
Memphis Grizzlies,Toronto Raptors,0.5779007237741489
Golden State Warriors,Atlanta Hawks,0.5937200890084886
Cleveland Cavaliers,Detroit Pistons,0.8498456517511064
Los Angeles Clippers,Phoenix Suns,0.8381594432388012
Indiana Pacers,Miami Heat,0.5571226023225354
Milwaukee Bucks,Los Angeles Lakers,0.7614019875524417
Boston Celtics,Minnesota Timberwolves,0.8550293802024389
Toronto Raptors,New York Knicks,0.8853284648527466
Denver Nuggets,Sacramento Kings,0.5080106058377429
Orlando Magic,Philadelphia 76ers,0.6529004236550942
Portland Trail Blazers,Brooklyn Nets,0.6959984220781797
Houston Rockets,Utah Jazz,0.6357972549964663
Washington Wizards,New Orleans Pelicans,0.5500482135413061
Chicago Bulls,Washington Wizards,0.6127215851741995
Cleveland Cavaliers,Charlotte Hornets,0.8741218156894595
Dallas Mavericks,Oklahoma City Thunder,0.5857736959964809
Detroit Pistons,Philadelphia 76ers,0.7512812703183462
Indiana Pacers,New York Knicks,0.8348532044505216
Los Angeles Clippers,Denver Nuggets,0.8877235012429213
Memphis Grizzlies,Los Angeles Lakers,0.9062163674201803
Golden State Warriors,Miami Heat,0.8631665251244807
San Antonio Spurs,Sacramento Kings,0.8522037363581619
Toronto Raptors,Minnesota Timberwolves,0.858071119480362
Boston Celtics,Milwaukee Bucks,0.5743338189800994
New Orleans Pelicans,Oklahoma City Thunder,0.5172942260125225
Golden State Warriors,Orlando Magic,0.9405807633595688
Phoenix Suns,Brooklyn Nets,0.5361577116092384
Houston Rockets,Portland Trail Blazers,0.5510040881054805
San Antonio Spurs,Utah Jazz,0.6834209499703592
Atlanta Hawks,Chicago Bulls,0.668949316061407
Dallas Mavericks,Denver Nuggets,0.7844758855302334
Indiana Pacers,Charlotte Hornets,0.6698605257274419
Memphis Grizzlies,Los Angeles Lakers,0.8993056174416318
Orlando Magic,New York Knicks,0.6807121918934198
Washington Wizards,Philadelphia 76ers,0.8600969627551875
Los Angeles Clippers,Sacramento Kings,0.8521336262856953
Cleveland Cavaliers,Toronto Raptors,0.624532316383581
Boston Celtics,Miami Heat,0.6522105424161134
Chicago Bulls,Portland Trail Blazers,0.5262791471736178
Houston Rockets,San Antonio Spurs,0.5996097490979237
Milwaukee Bucks,Detroit Pistons,0.5860790268220015
New Orleans Pelicans,Minnesota Timberwolves,0.8630168045198515
Golden State Warriors,Oklahoma City Thunder,0.7448936157741148
Memphis Grizzlies,Phoenix Suns,0.6873848943853165
Utah Jazz,Brooklyn Nets,0.616773088932509
Atlanta Hawks,Charlotte Hornets,0.8532998620175609
Dallas Mavericks,Minnesota Timberwolves,0.8926301078336625
Toronto Raptors,Detroit Pistons,0.656285490403703
Portland Trail Blazers,Indiana Pacers,0.5966798153164254
Miami Heat,New York Knicks,0.7912927133412586
Orlando Magic,Philadelphia 76ers,0.5700952828146809
Cleveland Cavaliers,Washington Wizards,0.6187798263699826
Boston Celtics,Utah Jazz,0.560481490661182
Cleveland Cavaliers,Indiana Pacers,0.8037927060793842
Memphis Grizzlies,Denver Nuggets,0.7863906648793727
Los Angeles Clippers,Brooklyn Nets,0.8472156933531027
Houston Rockets,Milwaukee Bucks,0.6802747631688504
Oklahoma City Thunder,Sacramento Kings,0.7497413513451757
Washington Wizards,Philadelphia 76ers,0.8607365480255214
Phoenix Suns,Charlotte Hornets,0.6194931000928483
Dallas Mavericks,Orlando Magic,0.8389035659856404
Golden State Warriors,Atlanta Hawks,0.8163736576519691
Brooklyn Nets,Los Angeles Lakers,0.7784622521708774
Chicago Bulls,Miami Heat,0.6811453861691403
Portland Trail Blazers,New York Knicks,0.9084523258785079
Portland Trail Blazers,Boston Celtics,0.5825808695343572
Denver Nuggets,Los Angeles Lakers,0.6252455953232002
Houston Rockets,New Orleans Pelicans,0.7697703036426435
Los Angeles Clippers,Oklahoma City Thunder,0.7544102398753493
Memphis Grizzlies,Sacramento Kings,0.8567382754137588
Milwaukee Bucks,Indiana Pacers,0.5061392566570337
Washington Wizards,Minnesota Timberwolves,0.8742649801505167
Chicago Bulls,Orlando Magic,0.8427822807436434
Charlotte Hornets,Philadelphia 76ers,0.7446814557400718
San Antonio Spurs,Detroit Pistons,0.8521671400821392
Toronto Raptors,Utah Jazz,0.5915118296990406
Dallas Mavericks,Sacramento Kings,0.7924439038878153
Golden State Warriors,Oklahoma City Thunder,0.8844058506075406
Phoenix Suns,Miami Heat,0.5110916521188185
San Antonio Spurs,New Orleans Pelicans,0.6423441669447869
Boston Celtics,New York Knicks,0.84273150099573
Indiana Pacers,Charlotte Hornets,0.6620662406995861
Cleveland Cavaliers,Washington Wizards,0.7671439744329612
Brooklyn Nets,Denver Nuggets,0.591579665184371
Atlanta Hawks,Los Angeles Lakers,0.9160802786823776
Memphis Grizzlies,Utah Jazz,0.7572184115780635
Milwaukee Bucks,Minnesota Timberwolves,0.8113376207610266
Phoenix Suns,Orlando Magic,0.72400397602102
Miami Heat,Philadelphia 76ers,0.7698565654038886
Portland Trail Blazers,Toronto Raptors,0.5513866341341646
Houston Rockets,Chicago Bulls,0.5257049969420282
Cleveland Cavaliers,Boston Celtics,0.7952482812355172
Los Angeles Clippers,Atlanta Hawks,0.6409321657630428
Brooklyn Nets,Minnesota Timberwolves,0.8127290677318859
New Orleans Pelicans,Utah Jazz,0.6014316124640053
Detroit Pistons,New York Knicks,0.8022144247642683
San Antonio Spurs,Sacramento Kings,0.8893849113007589
Washington Wizards,Indiana Pacers,0.5961989698850259
Dallas Mavericks,Denver Nuggets,0.7498604729213587
Portland Trail Blazers,Detroit Pistons,0.7104931076735488
Golden State Warriors,Los Angeles Lakers,0.9578124977566467
Memphis Grizzlies,Phoenix Suns,0.7887793319644402
Miami Heat,Philadelphia 76ers,0.7689295036643189
Oklahoma City Thunder,Milwaukee Bucks,0.5775310343132414
Houston Rockets,Toronto Raptors,0.6021422293923024
Chicago Bulls,Milwaukee Bucks,0.6765903238742856
Charlotte Hornets,Minnesota Timberwolves,0.6817121261870682
Cleveland Cavaliers,Memphis Grizzlies,0.6749839125846268
Los Angeles Clippers,Dallas Mavericks,0.5763188709103496
Golden State Warriors,Orlando Magic,0.9657229927039278
San Antonio Spurs,Indiana Pacers,0.6925660078860685
New Orleans Pelicans,Sacramento Kings,0.7431495904759309
Denver Nuggets,New York Knicks,0.6935253784337069
Orlando Magic,Los Angeles Lakers,0.632698351428048
San Antonio Spurs,Minnesota Timberwolves,0.9378041783994118
Portland Trail Blazers,Washington Wizards,0.5883016888783168
Toronto Raptors,Brooklyn Nets,0.6499100504758114
Atlanta Hawks,Utah Jazz,0.6587304818825597
Memphis Grizzlies,Boston Celtics,0.6085601508760783
New Orleans Pelicans,Charlotte Hornets,0.7029326935909064
Dallas Mavericks,Detroit Pistons,0.7324222154043875
Golden State Warriors,Utah Jazz,0.9150611997176267
Milwaukee Bucks,Miami Heat,0.6023428948942356
Los Angeles Clippers,Oklahoma City Thunder,0.6107856038030682
Houston Rockets,Philadelphia 76ers,0.9151166086832063
Phoenix Suns,New York Knicks,0.791177233619013
Cleveland Cavaliers,Sacramento Kings,0.8367241678861477
Phoenix Suns,Denver Nuggets,0.6079804264659521
Cleveland Cavaliers,Los Angeles Lakers,0.9156146691636218
San Antonio Spurs,Chicago Bulls,0.7107297492824578
Atlanta Hawks,Toronto Raptors,0.6259478888326349
Houston Rockets,Boston Celtics,0.6321616211039374
Chicago Bulls,Miami Heat,0.7440947003481547
Detroit Pistons,Charlotte Hornets,0.58644646385194
Golden State Warriors,Portland Trail Blazers,0.8582178658896197
Los Angeles Clippers,New York Knicks,0.9478504169440851
Memphis Grizzlies,New Orleans Pelicans,0.7198420042304233
Oklahoma City Thunder,Minnesota Timberwolves,0.878142525774197
Brooklyn Nets,Philadelphia 76ers,0.7932667290966406
Sacramento Kings,Orlando Magic,0.5514023119861158
Utah Jazz,Washington Wizards,0.5011271193718436
Atlanta Hawks,Memphis Grizzlies,0.6349772473430956
Houston Rockets,Charlotte Hornets,0.8103227625739172
Dallas Mavericks,Indiana Pacers,0.664569688982548
Washington Wizards,Denver Nuggets,0.6988578435167112
Golden State Warriors,Phoenix Suns,0.9280526345515778
New Orleans Pelicans,Milwaukee Bucks,0.5409650780403363
Detroit Pistons,Philadelphia 76ers,0.7815904127011641
Portland Trail Blazers,Orlando Magic,0.8236437039253058
San Antonio Spurs,Oklahoma City Thunder,0.7486216633199785
Toronto Raptors,Miami Heat,0.6804569339165378
Atlanta Hawks,Indiana Pacers,0.7743405899922674
Brooklyn Nets,Milwaukee Bucks,0.5021488117946034
Los Angeles Clippers,Cleveland Cavaliers,0.6423213191372328
New York Knicks,Los Angeles Lakers,0.5173867729674066
Utah Jazz,Sacramento Kings,0.6802680834979687
Dallas Mavericks,Charlotte Hornets,0.7588590828947758
Golden State Warriors,New Orleans Pelicans,0.8987350999321271
Houston Rockets,Memphis Grizzlies,0.6718238918767632
Miami Heat,Denver Nuggets,0.5935655879091186
Portland Trail Blazers,Oklahoma City Thunder,0.5076691346398136
Phoenix Suns,Minnesota Timberwolves,0.7901120249605073
